Unnamed: 0,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
4970,4291-YZODP,1,United States,California,San Carlos,94070,"37.497915, -122.267361",37.497915,-122.267361,Female,N,No,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,925.0,96.8,,0,62,6600
4971,4395-PZMSN,1,United States,California,San Gregorio,94074,"37.331762, -122.341444",37.331762,-122.341444,Female,Y,No,No,5.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.55,408.5,No,0,48,2850
4972,6427-FEFIG,1,United States,California,South San Francisco,94080,"37.654436, -122.426468",37.654436,-122.426468,Male,N,Yes,Yes,24.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),78.6,1846.65,,0,30,2939
4973,0017-IUDMW,1,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,Male,y,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,,0,52,6252
4974,8706-HRADD,1,United States,California,Sunnyvale,94087,"37.3511, -122.037311",37.3511,-122.037311,Male,N,No,No,,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.55,,,0,63,5808
4975,9955-QOPOY,1,United States,California,Sunnyvale,94089,"37.421633, -122.009613",37.421633,-122.009613,Female,N,Yes,No,,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),,4263.4,No,0,63,5683
4976,4385-ZKVNW,1,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,Male,N,Yes,Yes,44.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,,0,717,4412
4977,5446-DKWYW,1,United States,California,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287,Female,Y,Yes,Yes,61.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,No,0,30,6238
4978,9031-ZVQPT,1,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227,Male,n,Yes,No,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,,7840.6,No,0,57,4773
4979,2990-IAJSV,1,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201,Female,y,No,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),925.0,6632.75,No,0,68,4200
4980,8107-KNCIM,1,United States,California,San Francisco,94111,"37.801776, -122.402293",37.801776,-122.402293,Female,Y,Yes,No,,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,No,0,66,3771
4981,9027-YFHQJ,1,United States,California,San Francisco,94112,"37.720498, -122.443119",37.720498,-122.443119,Female,N,No,No,7.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),,152.95,No,0,54,4868
4982,5176-LDKUH,1,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,Female,N,No,No,48.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,No,0,75,3345
4983,4644-OBGFZ,1,United States,California,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301,Male,n,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,,,,0,64,5067
4984,7926-IJOOU,1,United States,California,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764,Male,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,,No,0,47,5626
4985,6480-YAGIY,1,United States,California,San Francisco,94117,"37.770533, -122.445121",37.770533,-122.445121,Female,n,No,No,,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,No,0,74,3091
4986,4029-HPFVY,1,United States,California,San Francisco,94118,"37.781304, -122.461522",37.781304,-122.461522,Male,N,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,,220.4,No,0,67,4275
4987,7602-DBTOU,1,United States,California,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781,Female,y,Yes,No,638.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,No,0,20,4890
4988,5345-BMKWB,1,United States,California,San Francisco,94122,"37.760412, -122.484966",37.760412,-122.484966,Male,n,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,No,0,24,4964
4989,5457-COLHT,1,United States,California,San Francisco,94124,"37.731505, -122.384532",37.731505,-122.384532,Female,N,Yes,Yes,69.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,,0,41,4618
4990,5451-YHYPW,1,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,-122.464531,Male,Y,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8443.7,No,0,50,6205
4991,7998-WNZEM,1,United States,California,San Francisco,94131,"37.746699, -122.442833",37.746699,-122.442833,Male,y,No,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,,0,47,5447
4992,4664-NJCMS,1,United States,California,San Francisco,94133,"37.802071, -122.411004",37.802071,-122.411004,Female,N,Yes,No,33.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),925.0,2016.3,No,0,68,5980
4993,0307-BCOPK,1,United States,California,San Francisco,94134,"37.721052, -122.413573",37.721052,-122.413573,Male,N,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,925.0,326.65,No,0,60,4336
4994,7629-WFGLW,1,United States,California,Palo Alto,94301,"37.444314, -122.149996",37.444314,-122.149996,Female,n,Yes,No,56.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,,5471.75,No,0,20,6335
4995,2542-HYGIQ,1,United States,California,Palo Alto,94303,"37.45809, -122.115398",37.45809,-122.115398,Female,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.95,19.95,No,0,48,2732
4996,5016-LIPDW,1,United States,California,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641,Male,n,Yes,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,,1061.6,No,0,53,4194
4997,6481-LXPWL,1,United States,California,Palo Alto,94306,"37.416159, -122.131337",37.416159,-122.131337,Female,N,Yes,Yes,56.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),,1971.5,No,0,38,5092
4998,6124-ACRHJ,1,United States,California,San Mateo,94403,"37.538309, -122.305109",37.538309,-122.305109,Female,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,19.75,,0,32,4099
4999,9362-MWODR,1,United States,California,San Mateo,94404,"37.556094, -122.272437",37.556094,-122.272437,Female,N,No,Yes,40.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),,2460.35,No,0,79,5056
5000,9975-GPKZU,1,United States,California,Alameda,94501,"37.774633, -122.274434",37.774633,-122.274434,Male,N,Yes,Yes,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,No,0,56,2610
5001,9625-RZFUK,1,United States,California,Alameda,94502,"37.724817, -122.224363",37.724817,-122.224363,Female,y,Yes,Yes,63.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,,No,0,63,6600
5002,5153-LXKDT,1,United States,California,Danville,94506,"37.791481, -121.903253",37.791481,-121.903253,Male,N,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,925.0,7467.5,,0,37,4108
5003,5161-UBZXI,1,United States,California,Alamo,94507,"37.855717, -121.994813",37.855717,-121.994813,Female,N,Yes,Yes,,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,,0,58,6315
5004,1020-JPQOW,1,United States,California,Angwin,94508,"38.542448, -122.419923",38.542448,-122.419923,Female,N,Yes,No,56.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,No,0,817,6161
5005,7919-ZODZZ,1,United States,California,Antioch,94509,"37.980057, -121.801599",37.980057,-121.801599,Female,N,Yes,Yes,,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,925.0,,No,0,78,5289
5006,0565-JUPYD,1,United States,California,Benicia,94510,"38.113533, -122.11926",38.113533,-122.11926,Male,N,No,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,No,0,43,4908
5007,6867-ACCZI,1,United States,California,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924,Female,N,Yes,Yes,24.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,No,0,47,3303
5008,5939-XAIXZ,1,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298,Female,N,No,No,19.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,No,0,27,3367
5009,9054-FOWNV,1,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472,Male,N,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,,0,48,5585
5010,8207-VVMYB,1,United States,California,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111,Male,N,Yes,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),,,No,0,76,6170
5011,9732-EQMWY,1,United States,California,Concord,94518,"37.950248, -122.022455",37.950248,-122.022455,Female,n,Yes,No,49.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,8784.8,,0,59,4725
5012,5269-NRGDP,1,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504,Female,N,Yes,Yes,42.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,,3088.25,No,0,58,2531
5013,6195-MELTI,1,United States,California,Pleasant Hill,94523,"37.95338, -122.076886",37.95338,-122.076886,Female,y,No,No,57.0,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,No,0,58,4223
5014,2121-JAFOM,1,United States,California,Danville,94526,"37.815459, -121.977203",37.815459,-121.977203,Female,N,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,,0,38,6600
5015,8818-DOPVL,1,United States,California,El Cerrito,94530,"37.924838, -122.289145",37.924838,-122.289145,Female,Y,No,No,46.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,No,0,76,4103
5016,1227-UDMZR,1,United States,California,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583,Female,N,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,No,0,33,4311
5017,5198-HQAEN,1,United States,California,Fremont,94538,"37.505768, -121.962472",37.505768,-121.962472,Female,N,Yes,Yes,35.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,No,0,44,2775
5018,2167-FQSTQ,1,United States,California,Hayward,94541,"37.674002, -122.076796",37.674002,-122.076796,Male,N,Yes,No,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,,0,59,5527
5019,2819-GWENI,1,United States,California,Hayward,94542,"37.656695, -122.048361",37.656695,-122.048361,Male,y,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,No,0,41,2987
5020,3572-UUHRS,1,United States,California,Castro Valley,94546,"37.708327, -122.083473",37.708327,-122.083473,Male,N,No,No,738.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,No,0,78,2653
5021,2692-PFYTJ,1,United States,California,Hercules,94547,"37.991259, -122.214945",37.991259,-122.214945,Male,N,No,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,,25.75,No,0,67,2569
5022,5955-EPOAZ,1,United States,California,Livermore,94550,"37.571748, -121.659562",37.571748,-121.659562,Female,n,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,8784.8,No,0,77,5554
5023,6821-JPCDC,1,United States,California,Castro Valley,94552,"37.722727, -122.02157",37.722727,-122.02157,Female,N,Yes,No,48.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,No,0,66,5893
5024,8815-LMFLX,1,United States,California,Martinez,94553,"38.014457, -122.115432",38.014457,-122.115432,Male,N,Yes,Yes,638.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,No,0,26,5250
5025,9135-HSWOC,1,United States,California,Fremont,94555,"37.555473, -122.080312",37.555473,-122.080312,Male,N,Yes,Yes,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),,1274.05,No,0,79,5431
5026,8582-KRHPJ,1,United States,California,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185,Male,N,No,No,50.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,925.0,,No,0,45,5629
5027,5811-IWXYM,1,United States,California,Napa,94558,"38.489789, -122.27011",38.489789,-122.27011,Female,N,Yes,Yes,52.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,No,0,817,5954
5028,7044-YAACC,1,United States,California,Napa,94559,"38.232389, -122.324944",38.232389,-122.324944,Male,Y,Yes,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,No,0,53,4444
5029,8189-XRIKE,1,United States,California,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347,Male,Y,No,No,32.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,No,0,52,6600
5030,1506-YJTYT,1,United States,California,Oakley,94561,"37.999406, -121.686241",37.999406,-121.686241,Male,N,Yes,Yes,45.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,No,0,76,5264
5031,4123-DVHPH,1,United States,California,Orinda,94563,"37.873916, -122.20522",37.873916,-122.20522,Male,N,Yes,No,738.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,No,0,30,2715
5032,2228-BZDEE,1,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395,Male,N,No,No,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,,0,57,5755
5033,2789-CZANW,1,United States,California,Dublin,94568,"37.713926, -121.928425",37.713926,-121.928425,Female,N,Yes,Yes,64.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),,6997.3,No,0,45,5574
5034,7596-LDUXP,1,United States,California,Rodeo,94572,"38.027218, -122.23463",38.027218,-122.23463,Female,N,No,No,,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),,979.05,No,0,52,2452
5035,3740-RLMVT,1,United States,California,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283,Male,Y,Yes,No,67.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,No,0,817,5792
5036,2192-OZITF,1,United States,California,San Leandro,94577,"37.717196, -122.159338",37.717196,-122.159338,Female,N,No,No,45.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,,3349.1,No,0,56,2280
5037,5651-CPDND,1,United States,California,San Leandro,94578,"37.704384, -122.126703",37.704384,-122.126703,Male,N,No,No,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,,0,38,3903
5038,2186-QZEYA,1,United States,California,San Leandro,94579,"37.687264, -122.15728",37.687264,-122.15728,Female,Y,No,No,29.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,No,0,30,6600
5039,1131-ALZWV,1,United States,California,San Lorenzo,94580,"37.676249, -122.132415",37.676249,-122.132415,Female,N,No,No,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,No,0,817,4147
5040,7729-XBTWX,1,United States,California,San Ramon,94583,"37.766556, -121.976784",37.766556,-121.976784,Male,N,Yes,Yes,66.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,No,0,58,4485
5041,9134-WYRVP,1,United States,California,Suisun City,94585,"38.197907, -122.017258",38.197907,-122.017258,Male,N,No,No,51.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,,0,74,5311
5042,3284-SVCRO,1,United States,California,Sunol,94586,"37.587494, -121.862856",37.587494,-121.862856,Male,n,Yes,No,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,,1121.05,No,0,47,3146
5043,9732-OUYRN,1,United States,California,Union City,94587,"37.59485, -122.051521",37.59485,-122.051521,Male,N,Yes,No,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,,0,39,4066
5044,0559-CKHUS,1,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,Male,N,Yes,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,No,0,77,5758
5045,2931-SVLTV,1,United States,California,Vallejo,94589,"38.161321, -122.271588",38.161321,-122.271588,Male,y,Yes,Yes,40.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,,0,39,2283
5046,7504-UWHNB,1,United States,California,Vallejo,94591,"38.105733, -122.186338",38.105733,-122.186338,Male,N,No,No,25.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,,1729.35,No,0,26,3080
5047,2582-FFFZR,1,United States,California,Vallejo,94592,"38.093701, -122.276589",38.093701,-122.276589,Female,N,No,No,,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,,No,0,62,2854
5048,8908-NMQTX,1,United States,California,Walnut Creek,94595,"37.862128, -122.075197",37.862128,-122.075197,Female,N,No,No,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,No,0,75,4369
5049,1431-AIDJQ,1,United States,California,Walnut Creek,94598,"37.916648, -122.008483",37.916648,-122.008483,Female,N,Yes,Yes,33.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,,0,32,2281
5050,6288-LBEAR,1,United States,California,Yountville,94599,"38.421458, -122.365048",38.421458,-122.365048,Female,N,No,No,23.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,825.0,1783.75,,0,75,3619
5051,8413-YNHNV,1,United States,California,Oakland,94603,"37.739113, -122.175602",37.739113,-122.175602,Male,N,No,No,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,,0,55,6487
5052,5808-TOTXO,1,United States,California,Oakland,94605,"37.758019, -122.138678",37.758019,-122.138678,Female,N,No,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57.4,No,0,69,2774
5053,4369-NYSCF,1,United States,California,Oakland,94606,"37.792489, -122.244314",37.792489,-122.244314,Male,y,No,No,56.0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),,4284.65,No,0,56,6487
5054,6333-YDVLT,1,United States,California,Oakland,94607,"37.80707, -122.297401",37.80707,-122.297401,Female,N,No,No,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,7138.65,No,0,817,6351
5055,5324-KTGCG,1,United States,California,Emeryville,94608,"37.83726, -122.287648",37.83726,-122.287648,Male,N,Yes,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,,1539.75,No,0,67,4837
5056,5599-HVLTW,1,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437,Male,Y,No,No,14.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),,1058.1,,0,39,3276
5057,7394-LWLYN,1,United States,California,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708,Female,N,No,No,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,No,0,75,4840
5058,6873-UDNLD,1,United States,California,Oakland,94612,"37.809014, -122.269739",37.809014,-122.269739,Female,N,No,No,40.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731.0,No,0,55,4714
5059,2700-LUEVA,1,United States,California,Oakland,94618,"37.84551, -122.235181",37.84551,-122.235181,Male,y,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20.75,,0,76,2791
5060,0958-YHXGP,1,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175,Female,N,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,No,0,80,4562
5061,1101-SSWAG,1,United States,California,Berkeley,94702,"37.866009, -122.286228",37.866009,-122.286228,Female,N,Yes,No,15.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,711.15,No,0,33,4858
5062,5743-KHMNA,1,United States,California,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512,Female,N,No,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.55,,No,0,27,6305
5063,4194-FJARJ,1,United States,California,Albany,94706,"37.890274, -122.295192",37.890274,-122.295192,Female,N,Yes,Yes,54.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,3273.95,No,0,52,4798
5064,5325-UWTWJ,1,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,Female,y,Yes,No,31.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),,2929.75,No,0,48,5722
5065,3969-GYXEL,1,United States,California,Berkeley,94708,"37.897743, -122.263124",37.897743,-122.263124,Female,N,No,No,11.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,,838.7,,0,41,4033
5066,9208-OLGAQ,1,United States,California,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.26609,Female,Y,No,No,,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,,1443.65,No,0,74,3878
5067,3244-CQPHU,1,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,Male,Y,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.1,7746.7,No,0,57,5232
5068,2674-MLXMN,1,United States,California,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941,Male,Y,No,No,71.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,No,0,77,4241
5069,9708-HPXWZ,1,United States,California,El Sobrante,94803,"37.963995, -122.288296",37.963995,-122.288296,Male,Y,No,No,5.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,No,0,68,2599
5070,6992-TKNYO,1,United States,California,Richmond,94804,"37.921034, -122.341798",37.921034,-122.341798,Female,N,Yes,No,,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),,2669.45,No,0,23,4487
5071,4468-YDOVK,1,United States,California,Richmond,94805,"37.941456, -122.320968",37.941456,-122.320968,Female,N,No,Yes,5.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.65,,No,0,68,3307
5072,5792-JALQC,1,United States,California,San Rafael,94901,"37.972662, -122.491452",37.972662,-122.491452,Female,Y,No,No,52.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),,3103.25,,0,71,5085
5073,2200-DSAAL,1,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571,Female,y,No,No,68.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.65,5330.2,No,0,70,5914
5074,4302-ZYFEL,1,United States,California,Belvedere Tiburon,94920,"37.885629, -122.46858",37.885629,-122.46858,Male,N,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),,8784.8,No,0,32,5366
5075,9351-LZYGF,1,United States,California,Bodega,94922,"38.343282, -122.9755",38.343282,-122.9755,Female,N,Yes,No,42.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),,,,0,38,3773
