,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
3775,727,1,United States,California,San Francisco,94127,"37.736535, -122.45732",37.736535,-122.45732,0,y,Yes,Yes,53.0,Yes,No,Fiber optic,No,Yes,Yes,1,Yes,Yes,0,Yes,Bank transfer (automatic),108.25,5935.1,,0,73,5989
3776,3047,1,United States,California,San Francisco,94131,"37.746699, -122.442833",37.746699,-122.442833,0,N,No,No,48.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),20.15,982.95,,0,43,4399
3777,5503,1,United States,California,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129,0,Y,No,Yes,30.0,Yes,Yes,Fiber optic,No,No,No,1,Yes,Yes,0,Yes,Electronic check,101.3,2974.5,No,0,34,2440
3778,256,1,United States,California,San Francisco,94133,"37.802071, -122.411004",37.802071,-122.411004,1,N,No,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Credit card (automatic),20.0,198.7,No,0,66,2411
3779,5087,1,United States,California,San Francisco,94134,"37.721052, -122.413573",37.721052,-122.413573,0,N,No,Yes,12.0,Yes,Yes,Fiber optic,No,Yes,Yes,0,Yes,Yes,0,Yes,Electronic check,74.55,1275.65,No,0,72,5913
3780,4581,1,United States,California,Palo Alto,94301,"37.444314, -122.149996",37.444314,-122.149996,0,Y,No,No,57.0,Yes,No,DSL,Yes,No,Yes,1,Yes,No,1,No,Bank transfer (automatic),69.85,4003.0,No,0,817,4759
3781,2790,1,United States,California,Palo Alto,94303,"37.45809, -122.115398",37.45809,-122.115398,0,N,Yes,No,34.0,Yes,No,DSL,Yes,Yes,No,0,Yes,No,0,Yes,Credit card (automatic),74.55,3791.6,,0,64,5912
3782,6778,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746,1,n,No,No,37.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,74.55,813.3,No,0,61,6600
3783,713,1,United States,California,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641,1,N,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,19.6,780.25,No,0,36,5584
3784,4139,1,United States,California,Palo Alto,94306,"37.416159, -122.131337",37.416159,-122.131337,0,N,No,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),74.55,552.9,No,0,65,2400
3785,4090,1,United States,California,San Mateo,94401,"37.590421, -122.306467",37.590421,-122.306467,1,N,No,No,8.0,Yes,No,DSL,No,No,No,1,No,No,0,No,Electronic check,49.4,1538.25,,0,48,2907
3786,3157,1,United States,California,San Mateo,94403,"37.538309, -122.305109",37.538309,-122.305109,0,Y,Yes,No,25.0,Yes,No,Fiber optic,No,Yes,Yes,0,No,Yes,0,No,Bank transfer (automatic),88.4,2191.15,No,0,51,4849
3787,5946,1,United States,California,San Mateo,94404,"37.556094, -122.272437",37.556094,-122.272437,0,y,Yes,Yes,57.0,Yes,Yes,Fiber optic,No,Yes,No,0,Yes,Yes,0,Yes,Electronic check,100.6,5611.7,No,0,48,6351
3788,2637,1,United States,California,Alameda,94501,"37.774633, -122.274434",37.774633,-122.274434,0,N,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,19.45,246.25,No,0,33,4788
3789,658,1,United States,California,Alameda,94502,"37.724817, -122.224363",37.724817,-122.224363,0,y,Yes,Yes,738.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),20.3,1296.15,No,0,56,4574
3790,2165,1,United States,California,Danville,94506,"37.791481, -121.903253",37.791481,-121.903253,1,N,Yes,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,1,Yes,Yes,1,Yes,Bank transfer (automatic),107.65,7082.85,No,0,25,4193
3791,871,1,United States,California,Alamo,94507,"37.855717, -121.994813",37.855717,-121.994813,0,N,Yes,No,34.0,Yes,Yes,DSL,No,No,Yes,1,Yes,Yes,1,Yes,Bank transfer (automatic),80.45,5662.25,No,0,75,4518
3792,4127,1,United States,California,Angwin,94508,"38.542448, -122.419923",38.542448,-122.419923,0,N,Yes,Yes,21.0,Yes,No,DSL,No,Yes,No,0,Yes,No,1,Yes,Credit card (automatic),74.55,8784.8,No,0,817,2845
3793,4210,1,United States,California,Antioch,94509,"37.980057, -121.801599",37.980057,-121.801599,1,N,Yes,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,Yes,Yes,1,Yes,Electronic check,74.55,7854.15,No,0,22,6600
3794,5912,1,United States,California,Benicia,94510,"38.113533, -122.11926",38.113533,-122.11926,0,N,No,No,7.0,Yes,No,Fiber optic,No,No,Yes,0,No,No,0,Yes,Electronic check,75.15,525.0,,0,50,4216
3795,4532,1,United States,California,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924,1,N,No,No,72.0,Yes,No,DSL,Yes,Yes,Yes,1,No,Yes,1,Yes,Credit card (automatic),73.0,8784.8,No,0,80,5127
3796,1550,1,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298,1,N,No,No,738.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,No,Electronic check,74.55,1538.25,No,0,74,2475
3797,5492,1,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472,0,N,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,1,No,Yes,1,Yes,Bank transfer (automatic),74.55,7129.45,,0,78,6600
3798,779,1,United States,California,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461,1,y,Yes,Yes,738.0,Yes,Yes,Fiber optic,No,Yes,Yes,1,Yes,Yes,1,Yes,Electronic check,925.0,7266.95,No,0,74,6600
3799,95,1,United States,California,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216,0,n,No,No,34.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,Yes,Yes,1,Yes,Electronic check,114.9,8496.7,,0,817,4589
3800,4597,1,United States,California,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111,0,n,No,No,29.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,Yes,0,No,Bank transfer (automatic),100.55,2878.75,No,0,53,4847
3801,1213,1,United States,California,Concord,94518,"37.950248, -122.022455",37.950248,-122.022455,0,N,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,Yes,Mailed check,20.4,261.3,,0,76,4883
3802,1061,1,United States,California,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188,1,y,No,No,31.0,Yes,Yes,Fiber optic,Yes,Yes,No,0,Yes,Yes,0,No,Electronic check,74.55,8784.8,No,0,78,5320
3803,5823,1,United States,California,El Cerrito,94530,"37.924838, -122.289145",37.924838,-122.289145,0,N,Yes,Yes,14.0,Yes,Yes,DSL,No,Yes,No,1,Yes,Yes,0,No,Credit card (automatic),80.45,1137.05,No,0,26,5772
3804,6546,1,United States,California,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583,0,N,No,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,1,Yes,Yes,1,Yes,Bank transfer (automatic),91.35,8784.8,No,0,52,5378
3805,724,1,United States,California,Hayward,94541,"37.674002, -122.076796",37.674002,-122.076796,0,N,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Electronic check,19.9,505.45,No,0,76,4134
3806,5538,1,United States,California,Hayward,94544,"37.639215, -122.037554",37.639215,-122.037554,1,n,No,No,18.0,Yes,No,DSL,Yes,No,Yes,1,Yes,No,0,Yes,Electronic check,74.55,1299.8,,0,47,5993
3807,6197,1,United States,California,Hayward,94545,"37.62984, -122.120843",37.62984,-122.120843,1,N,Yes,No,71.0,Yes,No,DSL,No,Yes,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),74.55,5564.85,No,0,29,5872
3808,3778,1,United States,California,Castro Valley,94546,"37.708327, -122.083473",37.708327,-122.083473,0,Y,Yes,Yes,28.0,Yes,Yes,DSL,No,No,No,0,No,No,1,Yes,Electronic check,74.55,1381.8,No,0,44,5195
3809,2184,1,United States,California,Hercules,94547,"37.991259, -122.214945",37.991259,-122.214945,0,N,No,Yes,2.0,Yes,Yes,Fiber optic,Yes,No,No,0,No,No,0,No,Credit card (automatic),80.55,188.1,,0,40,5346
3810,556,1,United States,California,Lafayette,94549,"37.907777, -122.127161",37.907777,-122.127161,1,N,Yes,Yes,34.0,Yes,Yes,DSL,No,Yes,Yes,1,No,No,0,Yes,Mailed check,74.55,1077.05,No,0,46,2814
3811,601,1,United States,California,Livermore,94550,"37.571748, -121.659562",37.571748,-121.659562,1,N,No,No,56.0,Yes,Yes,Fiber optic,Yes,Yes,No,0,No,No,0,Yes,Electronic check,74.55,4922.4,No,0,64,4449
3812,3214,1,United States,California,Castro Valley,94552,"37.722727, -122.02157",37.722727,-122.02157,0,N,Yes,No,60.0,No,No phone service,DSL,Yes,Yes,Yes,0,No,Yes,1,No,Electronic check,74.55,2911.5,No,0,65,5493
3813,2954,1,United States,California,Martinez,94553,"38.014457, -122.115432",38.014457,-122.115432,1,N,No,No,33.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),25.7,826.1,No,0,39,3378
3814,1917,1,United States,California,Fremont,94555,"37.555473, -122.080312",37.555473,-122.080312,0,N,No,No,34.0,Yes,No,Fiber optic,Yes,Yes,No,1,No,No,0,Yes,Mailed check,83.4,83.4,No,0,26,5960
3815,7,1,United States,California,Napa,94558,"38.489789, -122.27011",38.489789,-122.27011,1,n,Yes,No,34.0,Yes,Yes,Fiber optic,Yes,No,No,1,No,No,1,Yes,Credit card (automatic),84.65,5377.8,No,0,49,4604
3816,6364,1,United States,California,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347,1,N,No,No,55.0,Yes,No,DSL,No,Yes,Yes,0,No,Yes,1,Yes,Mailed check,64.75,8784.8,,0,36,4634
3817,3416,1,United States,California,Oakley,94561,"37.999406, -121.686241",37.999406,-121.686241,1,N,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,Yes,No,1,Yes,No,1,Yes,Bank transfer (automatic),100.15,8784.8,,0,72,4915
3818,7015,1,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716,1,N,No,No,63.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,25.25,1559.3,No,0,79,4530
3819,619,1,United States,California,Pittsburg,94565,"38.006047, -121.916834",38.006047,-121.916834,0,Y,Yes,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),113.0,7987.6,No,0,47,4588
3820,5446,1,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395,0,N,Yes,Yes,36.0,No,No phone service,DSL,Yes,No,Yes,1,No,No,1,No,Credit card (automatic),40.65,1547.35,No,0,44,2564
3821,3067,1,United States,California,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821,0,N,No,No,22.0,Yes,No,Fiber optic,No,Yes,Yes,1,No,Yes,0,Yes,Bank transfer (automatic),94.95,2142.8,No,0,28,4242
3822,5869,1,United States,California,Rio Vista,94571,"38.148862, -121.737696",38.148862,-121.737696,0,y,No,No,5.0,Yes,No,DSL,Yes,Yes,No,1,No,No,0,No,Credit card (automatic),74.55,287.85,No,0,35,3662
3823,6041,1,United States,California,San Leandro,94577,"37.717196, -122.159338",37.717196,-122.159338,0,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Credit card (automatic),19.8,19.8,No,0,22,3129
3824,4168,1,United States,California,San Leandro,94578,"37.704384, -122.126703",37.704384,-122.126703,1,N,No,No,56.0,Yes,No,DSL,No,Yes,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),81.8,8784.8,No,0,75,4399
3825,3516,1,United States,California,San Leandro,94579,"37.687264, -122.15728",37.687264,-122.15728,1,N,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,Yes,Mailed check,74.55,40.9,No,0,39,2237
3826,4347,1,United States,California,San Lorenzo,94580,"37.676249, -122.132415",37.676249,-122.132415,0,N,No,No,35.0,Yes,Yes,DSL,Yes,No,Yes,0,No,No,0,Yes,Electronic check,74.55,2094.9,No,0,27,2187
3827,2109,1,United States,California,San Ramon,94583,"37.766556, -121.976784",37.766556,-121.976784,0,N,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),74.55,1584.8,No,0,61,5538
3828,3982,1,United States,California,Suisun City,94585,"38.197907, -122.017258",38.197907,-122.017258,0,N,No,No,15.0,Yes,Yes,Fiber optic,Yes,No,Yes,0,No,No,0,Yes,Credit card (automatic),84.35,1302.65,No,0,35,3314
3829,3320,1,United States,California,Union City,94587,"37.59485, -122.051521",37.59485,-122.051521,1,N,No,No,1.0,Yes,No,DSL,No,No,No,0,No,Yes,0,No,Mailed check,55.55,55.55,,0,35,2207
3830,6666,1,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,0,N,Yes,Yes,70.0,Yes,No,DSL,Yes,No,No,1,Yes,Yes,1,No,Credit card (automatic),75.35,5437.75,,0,64,6477
3831,3027,1,United States,California,Vallejo,94591,"38.105733, -122.186338",38.105733,-122.186338,1,N,No,No,39.0,Yes,No,DSL,No,No,No,1,No,Yes,1,No,Electronic check,59.3,2209.15,No,0,42,5843
3832,2305,1,United States,California,Vallejo,94592,"38.093701, -122.276589",38.093701,-122.276589,0,N,No,No,29.0,Yes,Yes,DSL,Yes,No,No,0,No,Yes,0,Yes,Electronic check,66.1,1912.15,No,0,72,5590
3833,5294,1,United States,California,Walnut Creek,94595,"37.862128, -122.075197",37.862128,-122.075197,1,N,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,18.8,255.55,No,0,28,6600
3834,2212,1,United States,California,Walnut Creek,94596,"37.900662, -122.052782",37.900662,-122.052782,1,n,No,No,61.0,Yes,Yes,DSL,Yes,No,Yes,1,Yes,Yes,1,No,Credit card (automatic),86.45,8784.8,No,0,74,4471
3835,3996,1,United States,California,Walnut Creek,94598,"37.916648, -122.008483",37.916648,-122.008483,1,N,No,Yes,13.0,Yes,No,DSL,Yes,No,No,0,No,No,0,Yes,Credit card (automatic),52.1,1538.25,No,0,34,4929
3836,6212,1,United States,California,Yountville,94599,"38.421458, -122.365048",38.421458,-122.365048,0,y,No,No,66.0,No,No phone service,DSL,Yes,Yes,Yes,1,No,No,1,Yes,Mailed check,47.4,3177.25,No,0,27,6435
3837,3628,1,United States,California,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417,0,N,Yes,No,34.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,Yes,Yes,1,Yes,Credit card (automatic),109.15,6557.75,No,0,67,5186
3838,4428,1,United States,California,Oakland,94603,"37.739113, -122.175602",37.739113,-122.175602,1,N,Yes,Yes,62.0,Yes,Yes,Fiber optic,Yes,Yes,No,0,Yes,No,1,Yes,Credit card (automatic),94.95,5791.85,No,0,27,4262
3839,5800,1,United States,California,Oakland,94605,"37.758019, -122.138678",37.758019,-122.138678,1,y,Yes,No,34.0,Yes,No,Fiber optic,Yes,Yes,No,1,No,Yes,1,Yes,Electronic check,93.55,3055.5,No,0,21,4414
3840,5973,1,United States,California,Oakland,94606,"37.792489, -122.244314",37.792489,-122.244314,1,N,No,Yes,66.0,Yes,No,DSL,No,Yes,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),79.5,5196.1,,0,817,4285
3841,5993,1,United States,California,Oakland,94607,"37.80707, -122.297401",37.80707,-122.297401,0,N,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,Yes,Yes,1,No,Credit card (automatic),115.05,8405.0,No,0,46,5905
3842,3160,1,United States,California,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708,0,y,Yes,Yes,51.0,Yes,Yes,Fiber optic,Yes,No,No,1,Yes,No,1,Yes,Mailed check,95.15,5000.05,,0,21,6492
3843,2938,1,United States,California,Oakland,94611,"37.828416, -122.216005",37.828416,-122.216005,0,N,No,No,63.0,Yes,Yes,Fiber optic,No,Yes,No,1,Yes,Yes,0,No,Electronic check,925.0,6713.2,No,0,66,4551
3844,1455,1,United States,California,Oakland,94612,"37.809014, -122.269739",37.809014,-122.269739,1,N,No,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),20.1,562.6,No,0,28,3428
3845,1257,1,United States,California,Oakland,94619,"37.787186, -122.14633",37.787186,-122.14633,0,Y,No,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,20.05,91.45,No,0,20,3460
3846,3440,1,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175,0,N,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,20.7,828.85,No,0,76,5320
3847,1268,1,United States,California,Berkeley,94702,"37.866009, -122.286228",37.866009,-122.286228,0,y,No,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,20.35,617.35,No,0,66,4840
3848,5000,1,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597,1,N,No,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,19.7,625.05,No,0,817,3302
3849,4976,1,United States,California,Albany,94706,"37.890274, -122.295192",37.890274,-122.295192,1,y,Yes,Yes,34.0,Yes,No,DSL,Yes,Yes,Yes,1,Yes,Yes,1,No,Bank transfer (automatic),85.45,1538.25,,0,44,5394
3850,6813,1,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,1,N,Yes,No,46.0,No,No phone service,DSL,Yes,No,Yes,1,No,No,1,No,Credit card (automatic),925.0,1538.25,,0,44,2519
3851,3863,1,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,0,N,No,No,638.0,Yes,Yes,Fiber optic,No,Yes,No,1,Yes,Yes,1,Yes,Bank transfer (automatic),74.55,7386.05,,0,47,6247
3852,4091,1,United States,California,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941,0,N,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,Yes,No,1,No,Bank transfer (automatic),100.65,7334.05,No,0,20,6380
3853,3704,1,United States,California,Richmond,94804,"37.921034, -122.341798",37.921034,-122.341798,1,y,No,No,28.0,Yes,No,Fiber optic,No,No,Yes,1,No,Yes,0,No,Electronic check,91.0,2626.15,No,0,66,2448
3854,6091,1,United States,California,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635,0,Y,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,1,Yes,Yes,1,Yes,Credit card (automatic),116.75,8277.05,No,0,68,5098
3855,5417,1,United States,California,San Rafael,94903,"38.018065, -122.546024",38.018065,-122.546024,0,N,No,No,7.0,Yes,No,DSL,Yes,No,No,0,No,Yes,1,Yes,Electronic check,925.0,8784.8,No,0,29,4770
3856,3870,1,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571,1,N,No,No,22.0,Yes,No,DSL,Yes,No,No,0,No,No,0,Yes,Electronic check,49.8,1049.05,No,0,29,4667
3857,2794,1,United States,California,Belvedere Tiburon,94920,"37.885629, -122.46858",37.885629,-122.46858,0,N,No,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),19.3,1414.8,No,0,42,4722
3858,1692,1,United States,California,Bodega,94922,"38.343282, -122.9755",38.343282,-122.9755,1,N,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Credit card (automatic),19.65,169.75,No,0,38,4535
3859,153,1,United States,California,Bodega Bay,94923,"38.377165, -123.037957",38.377165,-123.037957,1,N,Yes,No,52.0,Yes,Yes,DSL,Yes,Yes,Yes,1,No,Yes,1,Yes,Credit card (automatic),81.4,1538.25,No,0,64,4628
3860,3890,1,United States,California,Bolinas,94924,"37.943087, -122.72379",37.943087,-122.72379,1,N,No,No,68.0,No,No phone service,DSL,Yes,No,Yes,1,No,No,1,No,Mailed check,74.55,2719.2,No,0,45,5278
3861,4579,1,United States,California,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694,1,N,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,1,Yes,Yes,1,No,Bank transfer (automatic),87.95,6365.35,No,0,71,4278
3862,5790,1,United States,California,Rohnert Park,94928,"38.34719, -122.697822",38.34719,-122.697822,1,n,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,74.55,51.6,No,0,64,3300
3863,6695,1,United States,California,Dillon Beach,94929,"38.24458, -122.956268",38.24458,-122.956268,1,y,No,No,34.0,Yes,Yes,Fiber optic,No,Yes,No,1,Yes,No,0,Yes,Electronic check,74.55,3190.25,No,0,32,5425
3864,1610,1,United States,California,Fairfax,94930,"37.971751, -122.611873",37.971751,-122.611873,1,N,No,No,35.0,No,No phone service,DSL,No,No,No,0,No,No,0,No,Electronic check,24.15,812.5,No,0,75,5097
3865,1152,1,United States,California,Cotati,94931,"38.326215, -122.718742",38.326215,-122.718742,1,N,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),19.1,1143.8,No,0,57,4376
3866,1309,1,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,0,N,No,No,1.0,Yes,No,DSL,No,No,No,0,No,No,0,No,Electronic check,74.55,44.0,No,0,61,2785
3867,6793,1,United States,California,Lagunitas,94938,"38.021772, -122.691744",38.021772,-122.691744,0,N,Yes,Yes,34.0,Yes,No,DSL,No,No,Yes,0,No,Yes,1,No,Credit card (automatic),60.6,3297.0,No,0,38,4854
3868,2962,1,United States,California,Larkspur,94939,"37.937082, -122.532369",37.937082,-122.532369,0,N,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),25.65,1887.0,,0,22,5613
3869,4344,1,United States,California,Nicasio,94946,"38.065359, -122.665566",38.065359,-122.665566,0,Y,Yes,No,41.0,No,No phone service,DSL,No,Yes,Yes,0,Yes,Yes,0,Yes,Electronic check,74.55,8784.8,No,0,46,3920
3870,2514,1,United States,California,Novato,94947,"38.112166, -122.634384",38.112166,-122.634384,0,N,Yes,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Credit card (automatic),74.55,482.8,,0,79,3071
3871,3620,1,United States,California,Olema,94950,"38.052209, -122.775567",38.052209,-122.775567,1,y,No,No,34.0,No,No phone service,DSL,Yes,No,No,0,No,No,0,No,Mailed check,74.55,216.45,,0,59,5369
3872,4256,1,United States,California,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352,1,n,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,Yes,Mailed check,74.55,20.45,No,0,80,2184
3873,4851,1,United States,California,Petaluma,94952,"38.237018, -122.77872",38.237018,-122.77872,0,N,No,No,54.0,Yes,Yes,Fiber optic,No,No,Yes,1,No,Yes,1,Yes,Bank transfer (automatic),74.55,5064.85,No,0,67,4825
3874,325,1,United States,California,Petaluma,94954,"38.235021, -122.557332",38.235021,-122.557332,1,y,No,No,41.0,Yes,Yes,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,Yes,Bank transfer (automatic),25.25,996.45,No,0,40,3461
3875,5602,1,United States,California,Point Reyes Station,94956,"38.060264, -122.830646",38.060264,-122.830646,0,N,Yes,No,19.0,Yes,No,DSL,No,No,No,0,No,No,0,No,Mailed check,44.9,839.65,,0,76,5842
3876,147,1,United States,California,San Anselmo,94960,"37.99272, -122.575026",37.99272,-122.575026,0,n,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,1,Yes,Yes,1,No,Bank transfer (automatic),92.65,6733.0,,0,75,6342
3877,5172,1,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.00474,-122.663717,1,N,No,No,62.0,No,No phone service,DSL,Yes,Yes,Yes,1,No,No,1,Yes,Bank transfer (automatic),74.55,2618.3,No,0,58,5254
3878,3001,1,United States,California,San Quentin,94964,"37.942551, -122.491642",37.942551,-122.491642,0,Y,Yes,Yes,56.0,Yes,No,DSL,Yes,No,No,1,Yes,Yes,1,Yes,Credit card (automatic),72.6,4084.35,No,0,79,6357
3879,3238,1,United States,California,Tomales,94971,"38.240769, -122.901041",38.240769,-122.901041,1,N,Yes,Yes,32.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,74.55,1538.25,No,0,49,4735
3880,1264,1,United States,California,Valley Ford,94972,"38.339996, -122.935056",38.339996,-122.935056,1,N,No,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Credit card (automatic),20.5,402.85,No,0,817,6600
3881,3242,1,United States,California,Woodacre,94973,"38.005839, -122.638155",38.005839,-122.638155,1,N,Yes,Yes,62.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),19.95,1244.8,,0,32,4803
3882,2965,1,United States,California,Alviso,95002,"37.449537, -121.994813",37.449537,-121.994813,0,N,No,No,2.0,No,No phone service,DSL,No,No,No,0,No,No,0,No,Electronic check,24.5,46.4,No,0,54,5786
3883,6611,1,United States,California,Aptos,95003,"37.013471, -121.877877",37.013471,-121.877877,0,N,No,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,74.55,581.85,,0,56,2924
3884,4542,1,United States,California,Ben Lomond,95005,"37.078873, -122.090386",37.078873,-122.090386,1,N,No,No,738.0,No,No phone service,DSL,Yes,Yes,Yes,0,Yes,Yes,1,No,Electronic check,74.55,1540.2,No,0,76,3695
3885,800,1,United States,California,Brookdale,95007,"37.106902, -122.100006",37.106902,-122.100006,1,N,No,No,34.0,Yes,Yes,Fiber optic,No,Yes,No,1,Yes,Yes,1,Yes,Bank transfer (automatic),106.65,5168.1,No,0,27,5154
3886,763,1,United States,California,Campbell,95008,"37.279689, -121.954567",37.279689,-121.954567,1,N,No,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,Yes,Yes,0,No,Credit card (automatic),74.55,6780.1,No,0,39,5331
3887,6997,1,United States,California,Capitola,95010,"36.977025, -121.952864",36.977025,-121.952864,0,N,No,Yes,638.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Credit card (automatic),20.4,94.5,No,0,65,4929
3888,2455,1,United States,California,Castroville,95012,"36.784481, -121.759054",36.784481,-121.759054,1,N,Yes,No,1.0,Yes,No,DSL,No,No,No,0,Yes,No,0,Yes,Mailed check,55.3,55.3,No,0,37,2849
3889,1630,1,United States,California,Cupertino,95014,"37.306612, -122.080621",37.306612,-122.080621,1,n,No,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,20.25,208.0,No,0,33,4032
